id_demand_elec_generated,time_stamp,rto_id,rto_full_name,demand_mwh,mwh_ng,mwh_nuc,mwh_wnd,mwh_sun,mwh_col,mwh_wat,mwh_oil,mwh_oth
DFERCO20260529-17AGG,2026-05-29 17:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",65915,25827,4172,7735,27253,5011,18,,50
DFERCO20260529-18AGG,2026-05-29 18:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",69416,25149,4222,9462,27957,4880,1,,50
DFERCO20260529-19AGG,2026-05-29 19:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",72824,25053,4271,10644,29313,4899,46,,50
DFERCO20260529-20AGG,2026-05-29 20:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",75351,25580,4293,12550,28992,4979,46,,51
DFERCO20260529-21AGG,2026-05-29 21:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",76980,26968,4292,14357,27125,5547,46,,60
DFERCO20260529-22AGG,2026-05-29 22:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",77635,27233,4290,15837,25448,5924,48,,64
DFERCO20260529-23AGG,2026-05-29 23:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",77793,27671,4286,16588,23877,5851,132,,59
DFERCO20260530-00AGG,2026-05-30 00:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",76278,28950,4285,17642,19474,5895,131,,56
DFERCO20260530-01AGG,2026-05-30 01:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",73827,32290,4287,19430,7650,6540,134,,50
DFERCO20260530-02AGG,2026-05-30 02:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",70810,32677,4286,20277,536,6754,132,,50
DFERCO20260530-03AGG,2026-05-30 03:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",68450,30801,4288,22160,0,6626,132,,50
DFERCO20260530-04AGG,2026-05-30 04:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",65281,29081,4289,24564,0,6257,133,,50
DFERCO20260530-05AGG,2026-05-30 05:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",61634,26502,4289,25159,0,5592,14,,50
DFERCO20260530-06AGG,2026-05-30 06:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",58132,23334,4290,25174,0,5177,0,,50
DFERCO20260530-07AGG,2026-05-30 07:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",55281,20777,4293,24971,1,4824,18,,50
DFERCO20260530-08AGG,2026-05-30 08:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",53105,19258,4293,24649,1,4674,18,,50
DFERCO20260530-09AGG,2026-05-30 09:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",51461,18484,4300,24159,1,4648,18,,50
DFERCO20260530-10AGG,2026-05-30 10:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",50489,18223,4396,23063,1,4622,18,,50
DFERCO20260530-11AGG,2026-05-30 11:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",50155,18472,4520,21811,1,4627,18,,50
DFERCO20260530-12AGG,2026-05-30 12:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",49998,18728,4643,20355,315,4725,1,,50
DFERCO20260530-13AGG,2026-05-30 13:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",51035,17179,4724,18559,6204,4535,0,,50
DFERCO20260530-14AGG,2026-05-30 14:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",53817,15787,4750,16478,14391,4283,0,,50
DFERCO20260530-15AGG,2026-05-30 15:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",57141,16971,4761,16380,17731,4528,0,,50
DFERCO20260530-16AGG,2026-05-30 16:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",60792,17509,4762,15092,22749,4667,0,,50
DFERCO20260530-17AGG,2026-05-30 17:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",64253,17939,4760,13547,25405,5036,17,,50
DFERCO20260530-18AGG,2026-05-30 18:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",67364,17843,4758,11843,28900,5625,3,,50
DFERCO20260530-19AGG,2026-05-30 19:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",70043,19333,4758,10155,30436,5942,46,,50
DFERCO20260530-20AGG,2026-05-30 20:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",72308,21507,4757,10911,30212,5821,46,,50
DFERCO20260530-21AGG,2026-05-30 21:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",74034,23490,4757,12029,29277,5857,46,,50
DFERCO20260530-22AGG,2026-05-30 22:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",74905,24628,4754,13353,27890,6100,47,,50
DFERCO20260530-23AGG,2026-05-30 23:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",74509,25393,4752,14707,24585,6253,90,,50
DFERCO20260531-00AGG,2026-05-31 00:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",73176,27220,4750,15835,18945,6697,101,,50
DFERCO20260531-01AGG,2026-05-31 01:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",70893,29605,4748,18178,8870,7469,134,,50
DFERCO20260531-02AGG,2026-05-31 02:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",68390,30460,4765,18497,924,7722,134,,50
DFERCO20260531-03AGG,2026-05-31 03:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",66509,29860,4853,19811,9,7359,132,,50
DFERCO20260531-04AGG,2026-05-31 04:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",63797,28859,4865,21510,2,7085,132,,50
DFERCO20260531-05AGG,2026-05-31 05:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",60670,27218,4880,22013,2,6504,55,,50
DFERCO20260531-06AGG,2026-05-31 06:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",57501,24763,4965,22321,2,5562,1,,50
DFERCO20260531-07AGG,2026-05-31 07:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",54926,22803,5001,21967,2,5149,1,,50
DFERCO20260531-08AGG,2026-05-31 08:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",52769,21548,5014,21430,2,5021,18,,50
DFERCO20260531-09AGG,2026-05-31 09:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",51252,21692,5017,19792,2,4988,18,,50
DFERCO20260531-10AGG,2026-05-31 10:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",50229,21852,5019,18168,1,5144,18,,50
DFERCO20260531-11AGG,2026-05-31 11:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",49765,21922,5020,17079,1,5246,17,,50
DFERCO20260531-12AGG,2026-05-31 12:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",49255,21968,5022,15682,416,5209,1,,50
DFERCO20260531-13AGG,2026-05-31 13:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",50453,17636,5022,13774,9966,4881,0,,50
DFERCO20260531-14AGG,2026-05-31 14:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",53836,14588,5022,11363,24789,4155,0,,50
DFERCO20260531-15AGG,2026-05-31 15:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",57641,15214,5022,10807,29593,4168,0,,50
DFERCO20260531-16AGG,2026-05-31 16:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",61337,15703,5021,8812,31415,4244,0,,50
DFERCO20260531-17AGG,2026-05-31 17:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",64976,17769,5022,7087,32122,4383,16,,50
DFERCO20260531-18AGG,2026-05-31 18:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",68310,20622,5021,6758,32222,4667,2,,50
DFERCO20260531-19AGG,2026-05-31 19:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",71324,22230,5018,7418,32391,4922,2,,50
DFERCO20260531-20AGG,2026-05-31 20:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",73639,23393,5017,8659,31468,5531,46,,50
DFERCO20260531-21AGG,2026-05-31 21:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",75340,24137,5015,10629,30408,5917,46,,50
DFERCO20260531-22AGG,2026-05-31 22:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",76425,25482,5013,13003,27756,6056,48,,50
DFERCO20260531-23AGG,2026-05-31 23:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",76828,24506,5010,16019,24896,6557,130,,50
DFERCO20260601-00AGG,2026-06-01 00:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",76121,24896,5010,19049,20361,6643,134,,50
DFERCO20260601-01AGG,2026-06-01 01:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",73963,30411,5010,19776,7472,7215,135,,52
DFERCO20260601-02AGG,2026-06-01 02:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",71190,32642,5012,18729,371,7688,134,,52
DFERCO20260601-03AGG,2026-06-01 03:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",68743,32846,5013,17025,1,7826,133,,79
DFERCO20260601-04AGG,2026-06-01 04:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",64982,33513,5014,15961,0,7858,133,,82
DFERCO20260601-05AGG,2026-06-01 05:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",61104,32414,5016,15482,0,7743,15,,55
DFERCO20260601-06AGG,2026-06-01 06:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",57243,31391,5017,12664,0,7754,0,,62
DFERCO20260601-07AGG,2026-06-01 07:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",54644,30171,5017,11615,0,7763,1,,55
DFERCO20260601-08AGG,2026-06-01 08:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",52548,28640,5018,11739,0,7819,18,,50
DFERCO20260601-09AGG,2026-06-01 09:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",51357,27730,5019,12086,0,7638,18,,50
DFERCO20260601-10AGG,2026-06-01 10:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",51167,27472,5021,12597,0,7271,18,,50
DFERCO20260601-11AGG,2026-06-01 11:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",52339,27060,5021,13153,0,7691,18,,50
DFERCO20260601-12AGG,2026-06-01 12:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",53335,26731,5021,13292,377,7195,1,,50
DFERCO20260601-13AGG,2026-06-01 13:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",55072,24251,5022,11830,9435,5976,0,,50
DFERCO20260601-14AGG,2026-06-01 14:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",58326,21668,5023,10440,23204,4846,0,,50
DFERCO20260601-15AGG,2026-06-01 15:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",61830,20392,5022,10176,28036,4985,0,,50
DFERCO20260601-16AGG,2026-06-01 16:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",65641,22283,5021,6495,30180,5119,1,,50
DFERCO20260601-17AGG,2026-06-01 17:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",69381,24667,5018,4141,30882,5967,16,,50
DFERCO20260601-18AGG,2026-06-01 18:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",72596,26146,5015,3583,31352,7010,0,,50
DFERCO20260601-19AGG,2026-06-01 19:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",75599,28442,5011,3967,31076,7212,0,,50
DFERCO20260601-20AGG,2026-06-01 20:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",77587,30282,5007,4232,30065,7673,0,,51
DFERCO20260601-21AGG,2026-06-01 21:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",78193,31476,5005,5420,28766,7922,0,,50
DFERCO20260601-22AGG,2026-06-01 22:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",78356,30983,5004,7512,28265,7979,0,,53
DFERCO20260601-23AGG,2026-06-01 23:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",78113,30867,5004,9337,26585,7894,9,,50
DFERCO20260602-00AGG,2026-06-02 00:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",77912,31893,5004,11927,21051,7964,41,,51
DFERCO20260602-01AGG,2026-06-02 01:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",76799,34675,5005,14436,10027,8391,45,,63
DFERCO20260602-02AGG,2026-06-02 02:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",74520,37344,5007,14667,662,8551,134,,92
DFERCO20260602-03AGG,2026-06-02 03:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",72334,36996,5017,15793,1,8384,87,,97
DFERCO20260602-04AGG,2026-06-02 04:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",68349,36003,5019,16941,1,8128,42,,65
DFERCO20260602-05AGG,2026-06-02 05:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",63785,34150,5019,16107,0,7962,8,,50
DFERCO20260602-06AGG,2026-06-02 06:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",59836,31725,5019,15056,0,7892,0,,50
DFERCO20260602-07AGG,2026-06-02 07:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",56930,30027,5012,14435,0,7666,0,,50
DFERCO20260602-08AGG,2026-06-02 08:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",54706,29300,5011,13196,0,7914,17,,51
DFERCO20260602-09AGG,2026-06-02 09:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",53395,29602,5012,11457,0,8135,17,,50
DFERCO20260602-10AGG,2026-06-02 10:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",52919,29633,5013,10181,0,8494,18,,50
DFERCO20260602-11AGG,2026-06-02 11:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",53596,30133,5014,9496,0,8690,18,,50
DFERCO20260602-12AGG,2026-06-02 12:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",54628,30459,5015,8279,369,8713,1,,50
DFERCO20260602-13AGG,2026-06-02 13:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",56299,28343,5016,7063,8117,8005,0,,50
DFERCO20260602-14AGG,2026-06-02 14:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",59211,25402,5016,6083,20906,6203,0,,50
DFERCO20260602-15AGG,2026-06-02 15:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",62616,25016,5015,6213,27246,5880,0,,50
DFERCO20260602-16AGG,2026-06-02 16:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",66352,25677,5013,4680,28897,6039,1,,50
DFERCO20260602-17AGG,2026-06-02 17:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",70488,27297,5013,3699,28075,7422,18,,50
DFERCO20260602-18AGG,2026-06-02 18:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",74043,28546,5012,4089,28786,8174,11,,51
DFERCO20260602-19AGG,2026-06-02 19:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",76804,30337,5010,6101,27144,8398,0,,59
DFERCO20260602-20AGG,2026-06-02 20:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",77831,30821,5010,9142,24896,8401,0,,51
DFERCO20260602-21AGG,2026-06-02 21:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",77733,31295,5009,10943,22461,8491,0,,52
DFERCO20260602-22AGG,2026-06-02 22:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",76779,31367,5008,12944,18653,8631,1,,83
DFERCO20260602-23AGG,2026-06-02 23:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",74856,31896,5010,13862,17376,8725,42,,87
DFERCO20260603-00AGG,2026-06-03 00:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",72107,33215,5012,13402,12041,8836,43,,54
DFERCO20260603-01AGG,2026-06-03 01:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",69489,34254,5012,14005,4326,8715,43,,50
DFERCO20260603-02AGG,2026-06-03 02:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",66958,34137,5012,13183,265,8820,139,,50
DFERCO20260603-03AGG,2026-06-03 03:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",64587,33572,5013,14474,0,8441,102,,50
DFERCO20260603-04AGG,2026-06-03 04:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",60812,32220,5015,15558,0,7318,42,,50
DFERCO20260603-05AGG,2026-06-03 05:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",56962,29953,5015,14368,0,7465,8,,50
DFERCO20260603-06AGG,2026-06-03 06:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",53571,28797,5016,12328,0,7752,0,,50
DFERCO20260603-07AGG,2026-06-03 07:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",50950,27972,5017,11269,0,7201,0,,50
DFERCO20260603-08AGG,2026-06-03 08:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",48981,28008,5016,9469,0,7150,0,,50
DFERCO20260603-09AGG,2026-06-03 09:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",47947,28639,5015,7459,0,6980,0,,50
DFERCO20260603-10AGG,2026-06-03 10:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",47840,28751,5016,7892,0,7038,0,,50
DFERCO20260603-11AGG,2026-06-03 11:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",48999,28732,5016,8084,0,6729,0,,50
DFERCO20260603-12AGG,2026-06-03 12:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",50572,29861,5017,6649,272,6947,0,,50
DFERCO20260603-13AGG,2026-06-03 13:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",51838,29730,5017,5187,4614,6863,0,,50
DFERCO20260603-14AGG,2026-06-03 14:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",54251,27970,5018,2631,13395,6064,0,,50
DFERCO20260603-15AGG,2026-06-03 15:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",56880,27799,5018,2011,20388,4896,0,,50
DFERCO20260603-16AGG,2026-06-03 16:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",60272,28551,5017,1830,23194,5601,0,,50
DFERCO20260603-17AGG,2026-06-03 17:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",63753,29303,5016,1551,23255,6219,0,,50
DFERCO20260603-18AGG,2026-06-03 18:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",66715,30586,5016,1822,23195,6288,0,,56
DFERCO20260603-19AGG,2026-06-03 19:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",68550,31699,5016,1796,23729,6353,0,,77
DFERCO20260603-20AGG,2026-06-03 20:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",69756,32058,5014,2343,24375,6286,0,,59
DFERCO20260603-21AGG,2026-06-03 21:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",70451,32218,5015,3861,23863,6351,1,,54
DFERCO20260603-22AGG,2026-06-03 22:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",71034,32145,5014,5827,22376,6323,44,,51
DFERCO20260603-23AGG,2026-06-03 23:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",70700,32761,5014,7251,19939,6452,59,,50
DFERCO20260604-00AGG,2026-06-04 00:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",69940,33593,5013,9695,14764,6503,59,,51
DFERCO20260604-01AGG,2026-06-04 01:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",67747,35146,5013,11605,6090,6528,61,,60
DFERCO20260604-02AGG,2026-06-04 02:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",65597,35716,5013,11420,543,6549,155,,57
DFERCO20260604-03AGG,2026-06-04 03:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",63757,35861,5013,11129,0,6519,63,,51
DFERCO20260604-04AGG,2026-06-04 04:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",60671,35040,5014,12145,0,6268,46,,51
DFERCO20260604-05AGG,2026-06-04 05:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",57451,33279,5015,12452,0,6099,46,,50
DFERCO20260604-06AGG,2026-06-04 06:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",54401,29860,5015,13219,0,6235,0,,50
DFERCO20260604-07AGG,2026-06-04 07:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",51786,28763,5016,12268,0,6034,0,,50
DFERCO20260604-08AGG,2026-06-04 08:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",50169,28368,5016,11136,0,6014,0,,50
DFERCO20260604-09AGG,2026-06-04 09:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",49334,28538,5016,9594,0,6170,0,,50
DFERCO20260604-10AGG,2026-06-04 10:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",49093,29331,5017,8518,0,6346,0,,50
DFERCO20260604-11AGG,2026-06-04 11:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",50100,29690,5018,7781,0,6601,0,,50
DFERCO20260604-12AGG,2026-06-04 12:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",51489,30727,5019,6766,146,6771,0,,50
DFERCO20260604-13AGG,2026-06-04 13:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",52691,30411,5019,5725,4613,6490,0,,50
DFERCO20260604-14AGG,2026-06-04 14:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",54890,28604,5019,3973,13074,5944,0,,50
DFERCO20260604-15AGG,2026-06-04 15:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",57220,28591,5019,4316,18125,5583,0,,50
DFERCO20260604-16AGG,2026-06-04 16:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",60003,28315,5018,4389,21675,6541,0,,50
DFERCO20260604-17AGG,2026-06-04 17:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",62646,27262,5017,3897,25327,5594,0,,50
DFERCO20260604-18AGG,2026-06-04 18:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",65370,26027,5015,3661,27300,4984,0,,50
DFERCO20260604-19AGG,2026-06-04 19:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",68002,27060,5014,3909,26841,5481,0,,50
DFERCO20260604-20AGG,2026-06-04 20:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",69839,28696,5012,4637,24677,7028,0,,50
DFERCO20260604-21AGG,2026-06-04 21:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",70916,29557,5010,5408,23039,7313,1,,50
DFERCO20260604-22AGG,2026-06-04 22:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",72049,30421,5009,6409,23083,7341,41,,50
DFERCO20260604-23AGG,2026-06-04 23:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",71990,31244,5009,7864,20846,7477,57,,50
DFERCO20260605-00AGG,2026-06-05 00:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",70649,32150,5009,9411,14563,7571,62,,53
DFERCO20260605-01AGG,2026-06-05 01:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",68649,33707,5010,10143,5463,7545,90,,84
DFERCO20260605-02AGG,2026-06-05 02:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",66636,34343,5011,11066,341,7574,196,,105
DFERCO20260605-03AGG,2026-06-05 03:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",64476,35469,5012,12420,0,7562,80,,105
DFERCO20260605-04AGG,2026-06-05 04:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",61878,34318,5013,13706,0,7530,41,,100
DFERCO20260605-05AGG,2026-06-05 05:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",58437,30625,5015,15302,0,7007,8,,71
DFERCO20260605-06AGG,2026-06-05 06:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",55581,28961,5015,15696,0,7467,0,,51
DFERCO20260605-07AGG,2026-06-05 07:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",53266,27570,5016,15452,0,7491,0,,50
